long,lat,order,hole,piece,id,group,STATEFP10,PLACEFP10,PLACENS10,NAME10,PLACE,NAME,cycle_total,cycle_fatal,cycle_inj,ped_total,ped_fatal,ped_inj,total_crashes,total_inj,total_fatal,popAvg
-88.461443,41.946893,14592,FALSE,1,1743406,1743406.1,17,43406,2398437,Lily Lake,43406,Lily Lake village,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.477749,41.957125,14593,TRUE,2,1743406,1743406.2,17,43406,2398437,Lily Lake,43406,Lily Lake village,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.477271,41.957135,14594,TRUE,2,1743406,1743406.2,17,43406,2398437,Lily Lake,43406,Lily Lake village,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.477261,41.957502,14595,TRUE,2,1743406,1743406.2,17,43406,2398437,Lily Lake,43406,Lily Lake village,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.477749,41.957492,14596,TRUE,2,1743406,1743406.2,17,43406,2398437,Lily Lake,43406,Lily Lake village,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.477749,41.957125,14597,TRUE,2,1743406,1743406.2,17,43406,2398437,Lily Lake,43406,Lily Lake village,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.933122,42.206483,14598,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.926524,42.207135,14599,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.925745,42.204079,14600,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.927023,42.204101,14601,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.926991,42.201685,14602,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.925132,42.200842,14603,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.91256,42.202252,14604,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.913888,42.205803,14605,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.915858,42.205862,14606,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.913849,42.206092,14607,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.915822,42.210001,14608,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.911256,42.210716,14609,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.911273,42.218639,14610,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.905829,42.218621,14611,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.904591,42.215971,14612,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.905875,42.214496,14613,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.89834,42.214229,14614,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.9004,42.219662,14615,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.906231,42.219765,14616,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.906204,42.221839,14617,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.898651,42.221692,14618,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.894257,42.210407,14619,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.901092,42.206336,14620,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.900227,42.202521,14621,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.901761,42.20047,14622,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.89667,42.200456,14623,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.896764,42.203858,14624,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.891374,42.203481,14625,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.891407,42.205544,14626,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.890368,42.202408,14627,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.89141,42.200517,14628,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.883235,42.192525,14629,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.886604,42.192867,14630,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.886589,42.190667,14631,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.896372,42.19192,14632,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.897226,42.189239,14633,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.89843,42.189245,14634,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.898265,42.190956,14635,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.906333,42.191453,14636,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.906226,42.187461,14637,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.901413,42.187273,14638,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.901582,42.185761,14639,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.899736,42.18575,14640,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.89967,42.182125,14641,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.90317,42.182025,14642,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.903313,42.178366,14643,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.90646,42.1808,14644,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.906783,42.186024,14645,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.913523,42.186706,14646,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.91286,42.185409,14647,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.91598,42.184024,14648,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.918303,42.185365,14649,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.916749,42.187756,14650,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.919148,42.186953,14651,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.92205,42.188274,14652,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.922903,42.186914,14653,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.919339,42.185599,14654,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.920237,42.181911,14655,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.925656,42.180812,14656,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.924636,42.177858,14657,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.932635,42.179028,14658,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.932845,42.181615,14659,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.942919,42.182512,14660,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.943802,42.175277,14661,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.946972,42.181725,14662,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.944975,42.182528,14663,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.947395,42.182552,14664,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.950876,42.189587,14665,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.94287,42.189733,14666,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.942795,42.196611,14667,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.945632,42.19585,14668,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.951075,42.196338,14669,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.948111,42.197412,14670,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.948097,42.20467,14671,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.940521,42.204015,14672,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.939746,42.202966,14673,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.942741,42.203148,14674,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.942758,42.198866,14675,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.939374,42.198232,14676,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.939374,42.200156,14677,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.934537,42.199321,14678,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.935347,42.201268,14679,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.933276,42.20084,14680,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.933122,42.206483,14681,FALSE,1,1743666,1743666.1,17,43666,2398442,Lincolnshire,43666,Lincolnshire village,6,0,6,6,0,6,12,12,0,7256
-87.723683,42.013578,14682,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.723731,42.011758,14683,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.709057,42.011861,14684,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.709344,41.997389,14685,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.75291,41.997303,14686,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.76227,42.001687,14687,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.761815,42.004653,14688,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.750573,42.004553,14689,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.750265,42.015423,14690,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.723638,42.015409,14691,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-87.723683,42.013578,14692,FALSE,1,1743744,1743744.1,17,43744,2398443,Lincolnwood,43744,Lincolnwood village,36,0,34,34,3,31,70,65,3,12617
-88.058652,42.424293,14693,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.0534,42.424422,14694,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.053148,42.43705,14695,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.044931,42.436985,14696,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.04525,42.44079,14697,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.033186,42.440735,14698,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.033182,42.437795,14699,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.013504,42.437682,14700,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.013461,42.433986,14701,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.011306,42.433956,14702,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.011306,42.431539,14703,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.006297,42.430503,14704,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.005058,42.42869,14705,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.007717,42.428705,14706,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.008313,42.423917,14707,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.00357,42.423888,14708,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.00387,42.422867,14709,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.013747,42.422103,14710,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.013725,42.426443,14711,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.016413,42.42814,14712,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.017863,42.420873,14713,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.023422,42.420808,14714,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.023532,42.415032,14715,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.018434,42.415052,14716,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.01849,42.412549,14717,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.013837,42.412554,14718,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.013767,42.418481,14719,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.00383,42.417771,14720,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.003953,42.407929,14721,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.002109,42.407921,14722,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.002107,42.404415,14723,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.00398,42.404453,14724,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.004077,42.393064,14725,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.00829,42.393087,14726,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.010969,42.390711,14727,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.013126,42.392098,14728,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.013732,42.40022,14729,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.016597,42.400221,14730,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.016573,42.403032,14731,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.018571,42.403042,14732,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.018631,42.40039,14733,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.022414,42.40042,14734,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.023368,42.403551,14735,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.023431,42.399957,14736,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.028862,42.399995,14737,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.028838,42.396369,14738,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.031091,42.396386,14739,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.031244,42.40852,14740,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.036084,42.408553,14741,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.035927,42.410801,14742,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.041023,42.415004,14743,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.052485,42.415151,14744,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.052837,42.409319000000004,14745,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.057823,42.409179,14746,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.058652,42.424293,14747,FALSE,1,1743770,1743770.1,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.053448,42.422568,14748,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.053416,42.418692,14749,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.048064,42.418688,14750,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.046697,42.425327,14751,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.045192,42.425317,14752,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.045041,42.422325,14753,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.033413,42.422898000000004,14754,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.033477,42.426296,14755,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.035332,42.427496,14756,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.033351,42.432644,14757,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.034891,42.430501,14758,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
-88.038084,42.433943,14759,TRUE,2,1743770,1743770.2,17,43770,2398444,Lindenhurst,43770,Lindenhurst village,1,0,1,NA,NA,NA,1,1,0,14415
